index,class,steps_to_anomaly,dev,dev_normed_by_std,running_dev_w_5,running_dev_w_30,running_dev_w_100,running_mean_w_5,running_mean_w_30,running_mean_w_100,type
91218,anomaly,0,0.06233366334866108,11.222044727552932,0.0003100000000000047,-0.029684333333333333,-0.047223,0.07358,0.04358566666666667,0.026046999999999997,collective
91219,anomaly,0,0.06215366334866108,11.189638994559816,-0.0005099999999999966,-0.028138999999999997,-0.0463886,0.07258,0.044951000000000005,0.0267014,collective
91220,anomaly,0,0.06138366334866107,11.05101447008926,0.0003780000000000172,-0.026001333333333328,-0.044997999999999996,0.07269800000000001,0.04631866666666667,0.027322000000000003,collective
91221,anomaly,0,0.06465366334866109,11.639718619464215,-0.001810000000000006,-0.027842333333333337,-0.0476294,0.07378,0.04774766666666667,0.027960600000000002,collective
91222,anomaly,0,0.06443366334866109,11.60011161247263,-0.0014420000000000127,-0.026135666666666668,-0.04676600000000001,0.073928,0.04923433333333334,0.028603999999999997,collective
91223,anomaly,0,0.06266366334866108,11.281455238040314,0.00039400000000000546,-0.022954000000000002,-0.0443813,0.073994,0.050646,0.029218699999999997,collective
91224,anomaly,0,0.06946366334866108,12.505671817780273,-0.004944000000000004,-0.0279,-0.050481,0.075456,0.0525,0.029918999999999998,collective
91225,anomaly,0,0.06796366334866108,12.235624042837635,-0.002128000000000005,-0.024490666666666668,-0.0483185,0.07677199999999999,0.05440933333333333,0.030581499999999998,collective
91226,anomaly,0,0.07090366334866108,12.764917681725207,-0.003817999999999988,-0.025408666666666656,-0.050557399999999995,0.07802200000000001,0.05643133333333334,0.0312826,collective
91227,anomaly,0,0.06766366334866109,12.181614487849108,6.799999999999862e-05,-0.02026066666666667,-0.046631000000000006,0.078668,0.05833933333333333,0.031969,collective
91228,anomaly,0,0.07288366334866109,13.121380744649489,-0.0031079999999999997,-0.023413333333333335,-0.051113900000000004,0.080712,0.06040666666666667,0.0327061,collective
91229,anomaly,0,0.07321366334866108,13.180791255136869,-0.002687999999999996,-0.021673666666666667,-0.0506939,0.081462,0.062476333333333335,0.0334561,collective
91230,anomaly,0,0.024433663348661074,4.398837614002275,0.037386,0.027377333333333337,-0.001639599999999998,0.072756,0.06274733333333334,0.0337304,collective
91231,anomaly,0,0.012743663348661076,2.2942652879493153,0.037444,0.03889600000000001,0.010210699999999996,0.061124,0.062576,0.033890699999999996,collective
91232,anomaly,0,0.012303663348661077,2.2150512739661417,0.026812,0.039173,0.010808500000000002,0.050052,0.062413,0.0340485,collective
91233,anomaly,0,0.011823663348661076,2.128635985984497,0.01508,0.039468,0.011434799999999998,0.03784,0.062228,0.0341948,collective
91234,anomaly,0,0.010823663348661078,1.9486041360227389,0.003602000000000001,0.04017133333333334,0.012568200000000002,0.025362000000000003,0.06193133333333334,0.0343282,collective
91235,anomaly,0,0.012773663348661075,2.2996662434481676,-0.0006799999999999966,0.038051,0.010762299999999999,0.023030000000000002,0.061760999999999996,0.0344723,collective
91236,anomaly,0,0.010793663348661076,1.9432031805238856,0.0009100000000000011,0.03977233333333333,0.012853000000000003,0.02264,0.06150233333333333,0.034583,collective
91237,anomaly,0,0.011893663348661076,2.1412382154818204,-0.00027199999999999794,0.038524,0.011870299999999997,0.022558,0.061354,0.034700299999999996,collective
91238,anomaly,0,0.011013663348661077,1.9828101875154727,0.0004459999999999985,0.039173666666666676,0.012861300000000003,0.022396,0.06112366666666667,0.0348113,collective
91239,anomaly,0,0.013443663348661075,2.4202875829225463,-0.0014599999999999995,0.035109,0.010561899999999999,0.02292,0.059489,0.0349419,collective
